Path,Method,Schema,Model Name,Supported,Datasource,Resource
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/_deleted,GET,com.nokia.eda.management.v1alpha1.SSHServer_DeletedResources,,false,false,false
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name},DELETE,Status,ssh_server,true,false,true
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name},GET,com.nokia.eda.management.v1alpha1.SSHServer,ssh_server,true,true,true
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name},PATCH,Patch,,false,false,false
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name},PUT,com.nokia.eda.management.v1alpha1.SSHServer,ssh_server,true,false,true
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name}/_targets,GET,IntentTargets,,false,false,false
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name}/_topology,GET,ResourceTopology,,false,false,false
/apps/management.eda.nokia.com/v1alpha1/namespaces/{namespace}/sshservers/{name}/_topology,POST,K8STopologyRequest,,false,false,false
/apps/management.eda.nokia.com/v1alpha1/sshservers,GET,com.nokia.eda.management.v1alpha1.SSHServerList,,false,false,false
